Abbrev,CountryName,ElementName,Year,Evenness
Timor-Leste,Timor-Leste,Food Weight,1990,0.685641035
Togo,Togo,Food Weight,1990,0.66884078
Trinidad and Tobago,Trin. & Tob.,Food Weight,1990,0.725549866
Tunisia,Tunisia,Food Weight,1990,0.611918446
Turkey,Turkey,Food Weight,1990,0.665219115
Uganda,Uganda,Food Weight,1990,0.599450615
United Arab Emirates,Un. Arab Em.,Food Weight,1990,0.70900654
United Kingdom,UK,Food Weight,1990,0.674525827
United Republic of Tanzania,Tanzania,Food Weight,1990,0.583476614
United States of America,USA,Food Weight,1990,0.736487679
Uruguay,Uruguay,Food Weight,1990,0.729179779
USSR,USSR,Food Weight,1990,0.644572384
Vanuatu,Vanuatu,Food Weight,1990,0.577492253
Venezuela (Bolivarian Republic of),Venezuela,Food Weight,1990,0.713962245
Viet Nam,Vietnam,Food Weight,1990,0.59660205
Yemen,Yemen,Food Weight,1990,0.656522994
Yugoslav SFR,Yugoslavia,Food Weight,1990,0.65287776
Zambia,Zambia,Food Weight,1990,0.566359017
Zimbabwe,Zimbabwe,Food Weight,1990,0.601075539
Albania,Albania,Food Weight,1991,0.637467424
Algeria,Algeria,Food Weight,1991,0.623075977
Angola,Angola,Food Weight,1991,0.621545312
Antigua and Barbuda,Ant. & Barb.,Food Weight,1991,0.668301214
Argentina,Argentina,Food Weight,1991,0.720895978
Australia,Australia,Food Weight,1991,0.714697901
Austria,Austria,Food Weight,1991,0.734460853
Bahamas,Bahamas,Food Weight,1991,0.721464004
Bangladesh,Bangladesh,Food Weight,1991,0.418112928
Barbados,Barbados,Food Weight,1991,0.768638581
Belgium-Luxembourg,Belg-Lux,Food Weight,1991,0.711454068
Belize,Belize,Food Weight,1991,0.696815814
Benin,Benin,Food Weight,1991,0.651720743
Bermuda,Bermuda,Food Weight,1991,0.724503733
Bolivia (Plurinational State of),Bolivia,Food Weight,1991,0.765305561
Botswana,Botswana,Food Weight,1991,0.757340981
Brazil,Brazil,Food Weight,1991,0.765128789
Brunei Darussalam,Brunei Dar.,Food Weight,1991,0.727010948
Bulgaria,Bulgaria,Food Weight,1991,0.650383596
Burkina Faso,Burkina Faso,Food Weight,1991,0.66072772
Burundi,Burundi,Food Weight,1991,0.735875387
Cambodia,Cambodia,Food Weight,1991,0.414450611
Cameroon,Cameroon,Food Weight,1991,0.72483212
Canada,Canada,Food Weight,1991,0.724410237
Cape Verde,Cape Verde,Food Weight,1991,0.754797903
Central African Republic,C. Af. Rep,Food Weight,1991,0.626248833
Chad,Chad,Food Weight,1991,0.83391189
Chile,Chile,Food Weight,1991,0.676304798
China,China,Food Weight,1991,0.604656649
Colombia,Colombia,Food Weight,1991,0.770854425
Comoros,Comoros,Food Weight,1991,0.64674642
Congo,Congo,Food Weight,1991,0.537411809
Costa Rica,Costa Rica,Food Weight,1991,0.76745156
C“te d'Ivoire,Ivory Coast,Food Weight,1991,0.62780037
Cuba,Cuba,Food Weight,1991,0.797564342
Cyprus,Cyprus,Food Weight,1991,0.730871621
Czechoslovakia,Czech.,Food Weight,1991,0.65468755
Democratic People's Republic of Korea,North Korea,Food Weight,1991,0.676758902
Denmark,Denmark,Food Weight,1991,0.693263246
Djibouti,Djibouti,Food Weight,1991,0.642155864
Dominica,Dominica,Food Weight,1991,0.789221392
Dominican Republic,Dom. Rep.,Food Weight,1991,0.718521408
Ecuador,Ecuador,Food Weight,1991,0.682850998
Egypt,Egypt,Food Weight,1991,0.667118007
El Salvador,El Salvador,Food Weight,1991,0.744257659
Ethiopia PDR,Ethiopia,Food Weight,1991,0.745071819
Fiji,Fiji,Food Weight,1991,0.707392806
Finland,Finland,Food Weight,1991,0.715473189
France,France,Food Weight,1991,0.709440888
French Polynesia,Frch. Polyn.,Food Weight,1991,0.773755734
Gabon,Gabon,Food Weight,1991,0.662316701
Gambia,Gambia,Food Weight,1991,0.724702437
Germany,Germany,Food Weight,1991,0.71233295
Ghana,Ghana,Food Weight,1991,0.662684252
Greece,Greece,Food Weight,1991,0.663057764
Grenada,Grenada,Food Weight,1991,0.771757652
Guatemala,Guatemala,Food Weight,1991,0.669712955
Guinea,Guinea,Food Weight,1991,0.715285871
Guinea-Bissau,Guinea-Biss.,Food Weight,1991,0.715089442
Guyana,Guyana,Food Weight,1991,0.758355778
Haiti,Haiti,Food Weight,1991,0.789352691
Honduras,Honduras,Food Weight,1991,0.659101958
Hungary,Hungary,Food Weight,1991,0.685985875
Iceland,Iceland,Food Weight,1991,0.742341996
India,India,Food Weight,1991,0.677105068
Indonesia,Indonesia,Food Weight,1991,0.6620636
Iran (Islamic Republic of),Iran,Food Weight,1991,0.706473832
Ireland,Ireland,Food Weight,1991,0.658580079
Israel,Israel,Food Weight,1991,0.736290735
Italy,Italy,Food Weight,1991,0.691772389
Jamaica,Jamaica,Food Weight,1991,0.754441551
Japan,Japan,Food Weight,1991,0.723813173
Jordan,Jordan,Food Weight,1991,0.655115801
Kenya,Kenya,Food Weight,1991,0.693409769
Kiribati,Kiribati,Food Weight,1991,0.698891778
Kuwait,Kuwait,Food Weight,1991,0.574705448
Lao People's Democratic Republic,Laos,Food Weight,1991,0.566330906
Lebanon,Lebanon,Food Weight,1991,0.704577511
Lesotho,Lesotho,Food Weight,1991,0.620385014
Liberia,Liberia,Food Weight,1991,0.613818439
Libya,Libya,Food Weight,1991,0.66064433
Madagascar,Madagascar,Food Weight,1991,0.598605829
Malawi,Malawi,Food Weight,1991,0.604575479
Malaysia,Malaysia,Food Weight,1991,0.693225868
Maldives,Maldives,Food Weight,1991,0.722624574
Mali,Mali,Food Weight,1991,0.709665983
Malta,Malta,Food Weight,1991,0.69689031
Mauritania,Mauritania,Food Weight,1991,0.606555291
Mauritius,Mauritius,Food Weight,1991,0.665761676
Mexico,Mexico,Food Weight,1991,0.691310368
Mongolia,Mongolia,Food Weight,1991,0.507137432
Morocco,Morocco,Food Weight,1991,0.631540494
Mozambique,Mozambique,Food Weight,1991,0.459717673
Myanmar,Myanmar,Food Weight,1991,0.481263232
Namibia,Namibia,Food Weight,1991,0.790136674
Nepal,Nepal,Food Weight,1991,0.705912261
Netherlands,Netherlands,Food Weight,1991,0.721123274
New Caledonia,New Caledon.,Food Weight,1991,0.763130027
New Zealand,New Zealand,Food Weight,1991,0.680179798
Nicaragua,Nicaragua,Food Weight,1991,0.759656064
Niger,Niger,Food Weight,1991,0.545166593
Nigeria,Nigeria,Food Weight,1991,0.721673743
Norway,Norway,Food Weight,1991,0.696459907
Pakistan,Pakistan,Food Weight,1991,0.598619213
Panama,Panama,Food Weight,1991,0.757153818
Paraguay,Paraguay,Food Weight,1991,0.733826455
Peru,Peru,Food Weight,1991,0.767862784
Philippines,Philippines,Food Weight,1991,0.695378727
Poland,Poland,Food Weight,1991,0.651568505
Portugal,Portugal,Food Weight,1991,0.724886861
Republic of Korea,South Korea,Food Weight,1991,0.639816667
Romania,Romania,Food Weight,1991,0.703393932
Rwanda,Rwanda,Food Weight,1991,0.688360638
Saint Kitts and Nevis,St. Kitts,Food Weight,1991,0.77212011
Saint Lucia,Saint Lucia,Food Weight,1991,0.734497414
Saint Vincent and the Grenadines,St. Vincent,Food Weight,1991,0.796874119
Samoa,Samoa,Food Weight,1991,0.637526228
Sao Tome and Principe,Sao Tome,Food Weight,1991,0.707661752
Saudi Arabia,Saudi Arabia,Food Weight,1991,0.66294533
Senegal,Senegal,Food Weight,1991,0.692332049
Seychelles,Seychelles,Food Weight,1991,0.7855809
Sierra Leone,Sierra Leone,Food Weight,1991,0.688018283
Solomon Islands,Solomon Isl.,Food Weight,1991,0.648094433
South Africa,South Africa,Food Weight,1991,0.660621356
Spain,Spain,Food Weight,1991,0.709236688
Sri Lanka,Sri Lanka,Food Weight,1991,0.623140737
Sudan (former),Sudan,Food Weight,1991,0.669120335
Suriname,Suriname,Food Weight,1991,0.7015789
Swaziland,Swaziland,Food Weight,1991,0.789533216
Sweden,Sweden,Food Weight,1991,0.72845116
Switzerland,Switzerland,Food Weight,1991,0.714112611
Syrian Arab Republic,Syria,Food Weight,1991,0.668981992
Thailand,Thailand,Food Weight,1991,0.674458671
Timor-Leste,Timor-Leste,Food Weight,1991,0.684189925
Togo,Togo,Food Weight,1991,0.651546008
Trinidad and Tobago,Trin. & Tob.,Food Weight,1991,0.743147527
Tunisia,Tunisia,Food Weight,1991,0.613566299
Turkey,Turkey,Food Weight,1991,0.661899422
Uganda,Uganda,Food Weight,1991,0.606103551
United Arab Emirates,Un. Arab Em.,Food Weight,1991,0.70994222
United Kingdom,UK,Food Weight,1991,0.676039634
United Republic of Tanzania,Tanzania,Food Weight,1991,0.571093499
United States of America,USA,Food Weight,1991,0.73703157
Uruguay,Uruguay,Food Weight,1991,0.746655365
USSR,USSR,Food Weight,1991,0.639275248
Vanuatu,Vanuatu,Food Weight,1991,0.583502978
Venezuela (Bolivarian Republic of),Venezuela,Food Weight,1991,0.716334055
Viet Nam,Vietnam,Food Weight,1991,0.606684005
Yemen,Yemen,Food Weight,1991,0.627166866
Yugoslav SFR,Yugoslavia,Food Weight,1991,0.643197535
Zambia,Zambia,Food Weight,1991,0.587085413
Zimbabwe,Zimbabwe,Food Weight,1991,0.599368565
Albania,Albania,Food Weight,1992,0.581397898
Algeria,Algeria,Food Weight,1992,0.603809556
Angola,Angola,Food Weight,1992,0.608000804
Antigua and Barbuda,Ant. & Barb.,Food Weight,1992,0.650699726
Argentina,Argentina,Food Weight,1992,0.734369372
Australia,Australia,Food Weight,1992,0.719908262
Austria,Austria,Food Weight,1992,0.734379005
Bahamas,Bahamas,Food Weight,1992,0.730727666
Bangladesh,Bangladesh,Food Weight,1992,0.430087975
Barbados,Barbados,Food Weight,1992,0.780531469
Belgium-Luxembourg,Belg-Lux,Food Weight,1992,0.710678569
Belize,Belize,Food Weight,1992,0.716696932
Benin,Benin,Food Weight,1992,0.661123703
Bermuda,Bermuda,Food Weight,1992,0.719549358
Bolivia (Plurinational State of),Bolivia,Food Weight,1992,0.75786042
Botswana,Botswana,Food Weight,1992,0.756804901
Brazil,Brazil,Food Weight,1992,0.766139093
Brunei Darussalam,Brunei Dar.,Food Weight,1992,0.742024892
Bulgaria,Bulgaria,Food Weight,1992,0.668262451
Burkina Faso,Burkina Faso,Food Weight,1992,0.647125093
Burundi,Burundi,Food Weight,1992,0.731738556
Cambodia,Cambodia,Food Weight,1992,0.457367006
Cameroon,Cameroon,Food Weight,1992,0.734808311
Canada,Canada,Food Weight,1992,0.720511791
Cape Verde,Cape Verde,Food Weight,1992,0.75074958
Central African Republic,C. Af. Rep,Food Weight,1992,0.637498916
Chad,Chad,Food Weight,1992,0.84404102
Chile,Chile,Food Weight,1992,0.68121536
China,China,Food Weight,1992,0.601606346
Colombia,Colombia,Food Weight,1992,0.769615826
Comoros,Comoros,Food Weight,1992,0.638239629
Congo,Congo,Food Weight,1992,0.562134981
Costa Rica,Costa Rica,Food Weight,1992,0.760425616
C“te d'Ivoire,Ivory Coast,Food Weight,1992,0.62305573
Cuba,Cuba,Food Weight,1992,0.802199314
Cyprus,Cyprus,Food Weight,1992,0.743546608
Czechoslovakia,Czech.,Food Weight,1992,0.656767133
Democratic People's Republic of Korea,North Korea,Food Weight,1992,0.670847693
Denmark,Denmark,Food Weight,1992,0.70188357
Djibouti,Djibouti,Food Weight,1992,0.623573757
Dominica,Dominica,Food Weight,1992,0.747016055
Dominican Republic,Dom. Rep.,Food Weight,1992,0.728526581
Ecuador,Ecuador,Food Weight,1992,0.665450931
Egypt,Egypt,Food Weight,1992,0.674964559
El Salvador,El Salvador,Food Weight,1992,0.73350532
Ethiopia PDR,Ethiopia,Food Weight,1992,0.73651106
Fiji,Fiji,Food Weight,1992,0.673044977
Finland,Finland,Food Weight,1992,0.721356503
France,France,Food Weight,1992,0.726455809
French Polynesia,Frch. Polyn.,Food Weight,1992,0.765934871
Gabon,Gabon,Food Weight,1992,0.662589306
Gambia,Gambia,Food Weight,1992,0.770833543
Germany,Germany,Food Weight,1992,0.707129056
Ghana,Ghana,Food Weight,1992,0.68333275
Greece,Greece,Food Weight,1992,0.682887526
Grenada,Grenada,Food Weight,1992,0.764982012
Guatemala,Guatemala,Food Weight,1992,0.691016354
Guinea,Guinea,Food Weight,1992,0.704809949
Guinea-Bissau,Guinea-Biss.,Food Weight,1992,0.712790898
Guyana,Guyana,Food Weight,1992,0.774563176
Haiti,Haiti,Food Weight,1992,0.804053143
Honduras,Honduras,Food Weight,1992,0.673817832
Hungary,Hungary,Food Weight,1992,0.683247341
Iceland,Iceland,Food Weight,1992,0.731812245
India,India,Food Weight,1992,0.689777218
Indonesia,Indonesia,Food Weight,1992,0.661683959
Iran (Islamic Republic of),Iran,Food Weight,1992,0.709818885
Ireland,Ireland,Food Weight,1992,0.657761744
Israel,Israel,Food Weight,1992,0.731495302
Italy,Italy,Food Weight,1992,0.699790389
Jamaica,Jamaica,Food Weight,1992,0.760379673
Japan,Japan,Food Weight,1992,0.725556119
Jordan,Jordan,Food Weight,1992,0.662921444
Kenya,Kenya,Food Weight,1992,0.70870734
Kiribati,Kiribati,Food Weight,1992,0.697128227
Kuwait,Kuwait,Food Weight,1992,0.723158955
Lao People's Democratic Republic,Laos,Food Weight,1992,0.570298833
Lebanon,Lebanon,Food Weight,1992,0.694983556
Lesotho,Lesotho,Food Weight,1992,0.629665116
Liberia,Liberia,Food Weight,1992,0.647458725
Libya,Libya,Food Weight,1992,0.657538278
Madagascar,Madagascar,Food Weight,1992,0.600949921
Malawi,Malawi,Food Weight,1992,0.619379994
Malaysia,Malaysia,Food Weight,1992,0.695759728
Maldives,Maldives,Food Weight,1992,0.748383932
Mali,Mali,Food Weight,1992,0.695017545
Malta,Malta,Food Weight,1992,0.694909273
Mauritania,Mauritania,Food Weight,1992,0.605000056
Mauritius,Mauritius,Food Weight,1992,0.666074366
Mexico,Mexico,Food Weight,1992,0.695661282
Mongolia,Mongolia,Food Weight,1992,0.408120257
Morocco,Morocco,Food Weight,1992,0.633435689
Mozambique,Mozambique,Food Weight,1992,0.455030856
Myanmar,Myanmar,Food Weight,1992,0.481201871
Namibia,Namibia,Food Weight,1992,0.797069876
Nepal,Nepal,Food Weight,1992,0.710454675
Netherlands,Netherlands,Food Weight,1992,0.720811132
New Caledonia,New Caledon.,Food Weight,1992,0.767801671
New Zealand,New Zealand,Food Weight,1992,0.686688005
Nicaragua,Nicaragua,Food Weight,1992,0.764265743
Niger,Niger,Food Weight,1992,0.553231503
Nigeria,Nigeria,Food Weight,1992,0.721549602
Norway,Norway,Food Weight,1992,0.695224359
Pakistan,Pakistan,Food Weight,1992,0.586429337
Panama,Panama,Food Weight,1992,0.75230274
Paraguay,Paraguay,Food Weight,1992,0.757214689
Peru,Peru,Food Weight,1992,0.750631077
Philippines,Philippines,Food Weight,1992,0.69655295
Poland,Poland,Food Weight,1992,0.6412967
Portugal,Portugal,Food Weight,1992,0.723385156
Republic of Korea,South Korea,Food Weight,1992,0.653953109
Romania,Romania,Food Weight,1992,0.724505153
Rwanda,Rwanda,Food Weight,1992,0.670226091
Saint Kitts and Nevis,St. Kitts,Food Weight,1992,0.767528562
Saint Lucia,Saint Lucia,Food Weight,1992,0.755971605
Saint Vincent and the Grenadines,St. Vincent,Food Weight,1992,0.799369011
Samoa,Samoa,Food Weight,1992,0.669822054
Sao Tome and Principe,Sao Tome,Food Weight,1992,0.713061702
Saudi Arabia,Saudi Arabia,Food Weight,1992,0.678357183
Senegal,Senegal,Food Weight,1992,0.720917654
Seychelles,Seychelles,Food Weight,1992,0.759103136
Sierra Leone,Sierra Leone,Food Weight,1992,0.693547306
Solomon Islands,Solomon Isl.,Food Weight,1992,0.643061634
South Africa,South Africa,Food Weight,1992,0.654633452
Spain,Spain,Food Weight,1992,0.713963703
Sri Lanka,Sri Lanka,Food Weight,1992,0.628787987
Sudan (former),Sudan,Food Weight,1992,0.665911405
Suriname,Suriname,Food Weight,1992,0.712813564
Swaziland,Swaziland,Food Weight,1992,0.786973517
Sweden,Sweden,Food Weight,1992,0.724748249
Switzerland,Switzerland,Food Weight,1992,0.716625998
Syrian Arab Republic,Syria,Food Weight,1992,0.650724831
Thailand,Thailand,Food Weight,1992,0.681541688
Timor-Leste,Timor-Leste,Food Weight,1992,0.66876251
Togo,Togo,Food Weight,1992,0.673318208
Trinidad and Tobago,Trin. & Tob.,Food Weight,1992,0.724988214
Tunisia,Tunisia,Food Weight,1992,0.612999281
Turkey,Turkey,Food Weight,1992,0.659261314
Uganda,Uganda,Food Weight,1992,0.612717317
United Arab Emirates,Un. Arab Em.,Food Weight,1992,0.706772325
United Kingdom,UK,Food Weight,1992,0.674593562
United Republic of Tanzania,Tanzania,Food Weight,1992,0.56883777
United States of America,USA,Food Weight,1992,0.739801144
Uruguay,Uruguay,Food Weight,1992,0.750051103
USSR,USSR,Food Weight,1992,0.621892221
Vanuatu,Vanuatu,Food Weight,1992,0.621864345
Venezuela (Bolivarian Republic of),Venezuela,Food Weight,1992,0.713985313
Viet Nam,Vietnam,Food Weight,1992,0.60763892
Yemen,Yemen,Food Weight,1992,0.646603476
Yugoslav SFR,Yugoslavia,Food Weight,1992,0.674711596
Zambia,Zambia,Food Weight,1992,0.561018083
Zimbabwe,Zimbabwe,Food Weight,1992,0.565997903
Albania,Albania,Food Weight,1993,0.610448011
Algeria,Algeria,Food Weight,1993,0.604111733
Angola,Angola,Food Weight,1993,0.584688988
Antigua and Barbuda,Ant. & Barb.,Food Weight,1993,0.631825055
Argentina,Argentina,Food Weight,1993,0.736170496
Australia,Australia,Food Weight,1993,0.716235924
Austria,Austria,Food Weight,1993,0.738547723
Bahamas,Bahamas,Food Weight,1993,0.724449855
Bangladesh,Bangladesh,Food Weight,1993,0.421020744
Barbados,Barbados,Food Weight,1993,0.772888425
Belgium-Luxembourg,Belg-Lux,Food Weight,1993,0.694038683
Belize,Belize,Food Weight,1993,0.735512747
Benin,Benin,Food Weight,1993,0.651083134
Bermuda,Bermuda,Food Weight,1993,0.708243173
Bolivia (Plurinational State of),Bolivia,Food Weight,1993,0.77121684
Botswana,Botswana,Food Weight,1993,0.729673489
Brazil,Brazil,Food Weight,1993,0.767948103
Brunei Darussalam,Brunei Dar.,Food Weight,1993,0.75379768
Bulgaria,Bulgaria,Food Weight,1993,0.66827504
Burkina Faso,Burkina Faso,Food Weight,1993,0.642567693
Burundi,Burundi,Food Weight,1993,0.734106293
Cambodia,Cambodia,Food Weight,1993,0.423806084
Cameroon,Cameroon,Food Weight,1993,0.723475287
Canada,Canada,Food Weight,1993,0.723635391
Cape Verde,Cape Verde,Food Weight,1993,0.744356798
Central African Republic,C. Af. Rep,Food Weight,1993,0.660611886
Chad,Chad,Food Weight,1993,0.844797165
Chile,Chile,Food Weight,1993,0.699058368
China,China,Food Weight,1993,0.604421247
Colombia,Colombia,Food Weight,1993,0.762600372
Comoros,Comoros,Food Weight,1993,0.641062781
Congo,Congo,Food Weight,1993,0.530100784
Costa Rica,Costa Rica,Food Weight,1993,0.762777394
C“te d'Ivoire,Ivory Coast,Food Weight,1993,0.621364647
Cuba,Cuba,Food Weight,1993,0.790510842
Cyprus,Cyprus,Food Weight,1993,0.737711614
Czechoslovakia,Czech.,Food Weight,1993,0.634123028
Democratic People's Republic of Korea,North Korea,Food Weight,1993,0.674034392
Denmark,Denmark,Food Weight,1993,0.704623462
Djibouti,Djibouti,Food Weight,1993,0.616582131
Dominica,Dominica,Food Weight,1993,0.799940203
Dominican Republic,Dom. Rep.,Food Weight,1993,0.73299481
Ecuador,Ecuador,Food Weight,1993,0.616250812
Egypt,Egypt,Food Weight,1993,0.67504542
El Salvador,El Salvador,Food Weight,1993,0.728726137
Ethiopia PDR,Ethiopia,Food Weight,1993,0.699804498
Fiji,Fiji,Food Weight,1993,0.693149813
Finland,Finland,Food Weight,1993,0.728679816
France,France,Food Weight,1993,0.716441792
French Polynesia,Frch. Polyn.,Food Weight,1993,0.759013342
Gabon,Gabon,Food Weight,1993,0.661369468
Gambia,Gambia,Food Weight,1993,0.765714399
Germany,Germany,Food Weight,1993,0.702856052
Ghana,Ghana,Food Weight,1993,0.66379671
Greece,Greece,Food Weight,1993,0.679298656
Grenada,Grenada,Food Weight,1993,0.782395189
Guatemala,Guatemala,Food Weight,1993,0.670411762
Guinea,Guinea,Food Weight,1993,0.708950886
Guinea-Bissau,Guinea-Biss.,Food Weight,1993,0.722091548
Guyana,Guyana,Food Weight,1993,0.779420097
Haiti,Haiti,Food Weight,1993,0.803392326
Honduras,Honduras,Food Weight,1993,0.661249992
Hungary,Hungary,Food Weight,1993,0.696699063
Iceland,Iceland,Food Weight,1993,0.732287369
India,India,Food Weight,1993,0.695779705
Indonesia,Indonesia,Food Weight,1993,0.654748217
Iran (Islamic Republic of),Iran,Food Weight,1993,0.71520484
Ireland,Ireland,Food Weight,1993,0.653754658
Israel,Israel,Food Weight,1993,0.725737723
Italy,Italy,Food Weight,1993,0.705548597
Jamaica,Jamaica,Food Weight,1993,0.766623876
Japan,Japan,Food Weight,1993,0.721040918
Jordan,Jordan,Food Weight,1993,0.69487729
