CountryName,Abbrev,Measurement,Year,Similarity
Ireland,Ireland,Fat,1989,0.599849411
Israel,Israel,Fat,1989,0.620872499
Italy,Italy,Fat,1989,0.534911078
Jamaica,Jamaica,Fat,1989,0.539228039
Japan,Japan,Fat,1989,0.555674479
Jordan,Jordan,Fat,1989,0.534514562
Kenya,Kenya,Fat,1989,0.438658447
Kiribati,Kiribati,Fat,1989,0.289255456
Kuwait,Kuwait,Fat,1989,0.570088887
Laos,Lao People's Democratic Republic,Fat,1989,0.317026033
Lebanon,Lebanon,Fat,1989,0.568806315
Lesotho,Lesotho,Fat,1989,0.374784302
Liberia,Liberia,Fat,1989,0.438997236
Libya,Libya,Fat,1989,0.448841597
Madagascar,Madagascar,Fat,1989,0.441900946
Malawi,Malawi,Fat,1989,0.402976656
Malaysia,Malaysia,Fat,1989,0.494220931
Maldives,Maldives,Fat,1989,0.427967708
Mali,Mali,Fat,1989,0.397540911
Malta,Malta,Fat,1989,0.532735316
Mauritania,Mauritania,Fat,1989,0.570441038
Mauritius,Mauritius,Fat,1989,0.540913289
Mexico,Mexico,Fat,1989,0.615093817
Mongolia,Mongolia,Fat,1989,0.315943406
Morocco,Morocco,Fat,1989,0.537498722
Mozambique,Mozambique,Fat,1989,0.544561714
Myanmar,Myanmar,Fat,1989,0.413362417
Namibia,Namibia,Fat,1989,0.358809252
Nepal,Nepal,Fat,1989,0.504505578
Netherlands,Netherlands,Fat,1989,0.583485777
New Caledon.,New Caledonia,Fat,1989,0.628414247
New Zealand,New Zealand,Fat,1989,0.611901849
Nicaragua,Nicaragua,Fat,1989,0.497829161
Niger,Niger,Fat,1989,0.343557898
Nigeria,Nigeria,Fat,1989,0.477460777
Norway,Norway,Fat,1989,0.519908839
Pakistan,Pakistan,Fat,1989,0.51990806
Panama,Panama,Fat,1989,0.511670797
Paraguay,Paraguay,Fat,1989,0.597297484
Peru,Peru,Fat,1989,0.525579777
Philippines,Philippines,Fat,1989,0.46174004
Poland,Poland,Fat,1989,0.445282278
Portugal,Portugal,Fat,1989,0.550950044
South Korea,Republic of Korea,Fat,1989,0.563721608
Romania,Romania,Fat,1989,0.439597005
Rwanda,Rwanda,Fat,1989,0.380636297
St. Kitts,Saint Kitts and Nevis,Fat,1989,0.508508885
Saint Lucia,Saint Lucia,Fat,1989,0.410828421
St. Vincent,Saint Vincent and the Grenadines,Fat,1989,0.407304531
Samoa,Samoa,Fat,1989,0.276975372
Sao Tome,Sao Tome and Principe,Fat,1989,0.333866153
Saudi Arabia,Saudi Arabia,Fat,1989,0.493466059
Senegal,Senegal,Fat,1989,0.434502827
Seychelles,Seychelles,Fat,1989,0.574783133
Sierra Leone,Sierra Leone,Fat,1989,0.390555016
Solomon Isl.,Solomon Islands,Fat,1989,0.393345194
South Africa,South Africa,Fat,1989,0.494215101
Spain,Spain,Fat,1989,0.45992251
Sri Lanka,Sri Lanka,Fat,1989,0.310679162
Sudan,Sudan (former),Fat,1989,0.430710266
Suriname,Suriname,Fat,1989,0.5085074
Swaziland,Swaziland,Fat,1989,0.500196772
Sweden,Sweden,Fat,1989,0.649276369
Switzerland,Switzerland,Fat,1989,0.596036936
Syria,Syrian Arab Republic,Fat,1989,0.452320424
Thailand,Thailand,Fat,1989,0.533985717
Timor-Leste,Timor-Leste,Fat,1989,0.461089012
Togo,Togo,Fat,1989,0.54812546
Trin. & Tob.,Trinidad and Tobago,Fat,1989,0.53209879
Tunisia,Tunisia,Fat,1989,0.453593365
Turkey,Turkey,Fat,1989,0.520597098
Uganda,Uganda,Fat,1989,0.38593697
Un. Arab Em.,United Arab Emirates,Fat,1989,0.574184248
UK,United Kingdom,Fat,1989,0.625053888
Tanzania,United Republic of Tanzania,Fat,1989,0.506141693
USA,United States of America,Fat,1989,0.506597607
Uruguay,Uruguay,Fat,1989,0.47390436
USSR,USSR,Fat,1989,0.455414932
Vanuatu,Vanuatu,Fat,1989,0.402840614
Venezuela,Venezuela (Bolivarian Republic of),Fat,1989,0.520351113
Vietnam,Viet Nam,Fat,1989,0.363523311
Yemen,Yemen,Fat,1989,0.458225082
Yugoslavia,Yugoslav SFR,Fat,1989,0.544346914
Zambia,Zambia,Fat,1989,0.454089939
Zimbabwe,Zimbabwe,Fat,1989,0.509682336
Albania,Albania,Fat,1990,0.380883106
Algeria,Algeria,Fat,1990,0.41632505
Angola,Angola,Fat,1990,0.612389016
Ant. & Barb.,Antigua and Barbuda,Fat,1990,0.458341124
Argentina,Argentina,Fat,1990,0.487992935
Australia,Australia,Fat,1990,0.600784678
Austria,Austria,Fat,1990,0.529126753
Bahamas,Bahamas,Fat,1990,0.377459114
Bangladesh,Bangladesh,Fat,1990,0.444814385
Barbados,Barbados,Fat,1990,0.57389231
Belg-Lux,Belgium-Luxembourg,Fat,1990,0.704521021
Belize,Belize,Fat,1990,0.438921864
Benin,Benin,Fat,1990,0.519340778
Bermuda,Bermuda,Fat,1990,0.300973344
Bolivia,Bolivia (Plurinational State of),Fat,1990,0.503935763
Botswana,Botswana,Fat,1990,0.515236593
Brazil,Brazil,Fat,1990,0.466281149
Brunei Dar.,Brunei Darussalam,Fat,1990,0.539894434
Bulgaria,Bulgaria,Fat,1990,0.385719975
Burkina Faso,Burkina Faso,Fat,1990,0.408554223
Burundi,Burundi,Fat,1990,0.352588689
Cambodia,Cambodia,Fat,1990,0.359249109
Cameroon,Cameroon,Fat,1990,0.512364918
Canada,Canada,Fat,1990,0.516766568
Cape Verde,Cape Verde,Fat,1990,0.452842125
C. Af. Rep,Central African Republic,Fat,1990,0.413632164
Chad,Chad,Fat,1990,0.343633696
Chile,Chile,Fat,1990,0.523262393
China,China,Fat,1990,0.562980567
Colombia,Colombia,Fat,1990,0.56720571
Comoros,Comoros,Fat,1990,0.35521664
Congo,Congo,Fat,1990,0.459621994
Costa Rica,Costa Rica,Fat,1990,0.531474135
Ivory Coast,C“te d'Ivoire,Fat,1990,0.472427268
Cuba,Cuba,Fat,1990,0.455998929
Cyprus,Cyprus,Fat,1990,0.604803184
Czech.,Czechoslovakia,Fat,1990,0.440299909
North Korea,Democratic People's Republic of Korea,Fat,1990,0.531755252
Denmark,Denmark,Fat,1990,0.578822357
Djibouti,Djibouti,Fat,1990,0.457370556
Dominica,Dominica,Fat,1990,0.437182164
Dom. Rep.,Dominican Republic,Fat,1990,0.57967009
Ecuador,Ecuador,Fat,1990,0.503571995
Egypt,Egypt,Fat,1990,0.475641267
El Salvador,El Salvador,Fat,1990,0.441853708
Ethiopia,Ethiopia PDR,Fat,1990,0.455027543
Fiji,Fiji,Fat,1990,0.505778065
Finland,Finland,Fat,1990,0.580374843
France,France,Fat,1990,0.585391231
Frch. Polyn.,French Polynesia,Fat,1990,0.611999784
Gabon,Gabon,Fat,1990,0.510963377
Gambia,Gambia,Fat,1990,0.441352066
Germany,Germany,Fat,1990,0.606702613
Ghana,Ghana,Fat,1990,0.501885042
Greece,Greece,Fat,1990,0.379291678
Grenada,Grenada,Fat,1990,0.434985685
Guatemala,Guatemala,Fat,1990,0.50120103
Guinea,Guinea,Fat,1990,0.46221163
Guinea-Biss.,Guinea-Bissau,Fat,1990,0.543012998
Guyana,Guyana,Fat,1990,0.372407148
Haiti,Haiti,Fat,1990,0.54410369
Honduras,Honduras,Fat,1990,0.445720005
Hungary,Hungary,Fat,1990,0.395105511
Iceland,Iceland,Fat,1990,0.529082298
India,India,Fat,1990,0.555389661
Indonesia,Indonesia,Fat,1990,0.567315281
Iran,Iran (Islamic Republic of),Fat,1990,0.455448403
Ireland,Ireland,Fat,1990,0.574821003
Israel,Israel,Fat,1990,0.602712557
Italy,Italy,Fat,1990,0.545882411
Jamaica,Jamaica,Fat,1990,0.544861645
Japan,Japan,Fat,1990,0.547904584
Jordan,Jordan,Fat,1990,0.548290198
Kenya,Kenya,Fat,1990,0.443634367
Kiribati,Kiribati,Fat,1990,0.284225317
Kuwait,Kuwait,Fat,1990,0.603887389
Laos,Lao People's Democratic Republic,Fat,1990,0.322343277
Lebanon,Lebanon,Fat,1990,0.561791369
Lesotho,Lesotho,Fat,1990,0.370275089
Liberia,Liberia,Fat,1990,0.428694355
Libya,Libya,Fat,1990,0.448375584
Madagascar,Madagascar,Fat,1990,0.444642553
Malawi,Malawi,Fat,1990,0.429155
Malaysia,Malaysia,Fat,1990,0.502305021
Maldives,Maldives,Fat,1990,0.411660133
Mali,Mali,Fat,1990,0.383300888
Malta,Malta,Fat,1990,0.589964965
Mauritania,Mauritania,Fat,1990,0.500224254
Mauritius,Mauritius,Fat,1990,0.545569908
Mexico,Mexico,Fat,1990,0.621460547
Mongolia,Mongolia,Fat,1990,0.305232556
Morocco,Morocco,Fat,1990,0.542609044
Mozambique,Mozambique,Fat,1990,0.593066073
Myanmar,Myanmar,Fat,1990,0.455939663
Namibia,Namibia,Fat,1990,0.378351266
Nepal,Nepal,Fat,1990,0.504781267
Netherlands,Netherlands,Fat,1990,0.635075229
New Caledon.,New Caledonia,Fat,1990,0.626621935
New Zealand,New Zealand,Fat,1990,0.640478775
Nicaragua,Nicaragua,Fat,1990,0.532500159
Niger,Niger,Fat,1990,0.348192085
Nigeria,Nigeria,Fat,1990,0.475338124
Norway,Norway,Fat,1990,0.472520575
Pakistan,Pakistan,Fat,1990,0.549065352
Panama,Panama,Fat,1990,0.495606775
Paraguay,Paraguay,Fat,1990,0.615519961
Peru,Peru,Fat,1990,0.561017398
Philippines,Philippines,Fat,1990,0.470945771
Poland,Poland,Fat,1990,0.422062254
Portugal,Portugal,Fat,1990,0.550875247
South Korea,Republic of Korea,Fat,1990,0.588260164
Romania,Romania,Fat,1990,0.432500101
Rwanda,Rwanda,Fat,1990,0.398454042
St. Kitts,Saint Kitts and Nevis,Fat,1990,0.488372944
Saint Lucia,Saint Lucia,Fat,1990,0.435728332
St. Vincent,Saint Vincent and the Grenadines,Fat,1990,0.438159384
Samoa,Samoa,Fat,1990,0.289647168
Sao Tome,Sao Tome and Principe,Fat,1990,0.338401723
Saudi Arabia,Saudi Arabia,Fat,1990,0.498030079
Senegal,Senegal,Fat,1990,0.476905163
Seychelles,Seychelles,Fat,1990,0.552735195
Sierra Leone,Sierra Leone,Fat,1990,0.388286814
Solomon Isl.,Solomon Islands,Fat,1990,0.368839464
South Africa,South Africa,Fat,1990,0.499740753
Spain,Spain,Fat,1990,0.457913686
Sri Lanka,Sri Lanka,Fat,1990,0.311925455
Sudan,Sudan (former),Fat,1990,0.445559856
Suriname,Suriname,Fat,1990,0.525617734
Swaziland,Swaziland,Fat,1990,0.487464129
Sweden,Sweden,Fat,1990,0.65860696
Switzerland,Switzerland,Fat,1990,0.602835231
Syria,Syrian Arab Republic,Fat,1990,0.427878731
Thailand,Thailand,Fat,1990,0.535281478
Timor-Leste,Timor-Leste,Fat,1990,0.447073656
Togo,Togo,Fat,1990,0.551086709
Trin. & Tob.,Trinidad and Tobago,Fat,1990,0.52450447
Tunisia,Tunisia,Fat,1990,0.432809204
Turkey,Turkey,Fat,1990,0.546984558
Uganda,Uganda,Fat,1990,0.422908665
Un. Arab Em.,United Arab Emirates,Fat,1990,0.587141807
UK,United Kingdom,Fat,1990,0.617034798
Tanzania,United Republic of Tanzania,Fat,1990,0.51354859
USA,United States of America,Fat,1990,0.492809498
Uruguay,Uruguay,Fat,1990,0.441565223
USSR,USSR,Fat,1990,0.443621204
Vanuatu,Vanuatu,Fat,1990,0.372229972
Venezuela,Venezuela (Bolivarian Republic of),Fat,1990,0.546301522
Vietnam,Viet Nam,Fat,1990,0.354263034
Yemen,Yemen,Fat,1990,0.444924309
Yugoslavia,Yugoslav SFR,Fat,1990,0.55389508
Zambia,Zambia,Fat,1990,0.459883814
Zimbabwe,Zimbabwe,Fat,1990,0.509619463
Albania,Albania,Fat,1991,0.39186495
Algeria,Algeria,Fat,1991,0.484035866
Angola,Angola,Fat,1991,0.607077512
Ant. & Barb.,Antigua and Barbuda,Fat,1991,0.425845934
Argentina,Argentina,Fat,1991,0.481878506
Australia,Australia,Fat,1991,0.598886175
Austria,Austria,Fat,1991,0.524998225
Bahamas,Bahamas,Fat,1991,0.371837231
Bangladesh,Bangladesh,Fat,1991,0.468146344
Barbados,Barbados,Fat,1991,0.598571083
Belg-Lux,Belgium-Luxembourg,Fat,1991,0.692340399
Belize,Belize,Fat,1991,0.465126432
Benin,Benin,Fat,1991,0.496138194
Bermuda,Bermuda,Fat,1991,0.300747798
Bolivia,Bolivia (Plurinational State of),Fat,1991,0.525129398
Botswana,Botswana,Fat,1991,0.512218571
Brazil,Brazil,Fat,1991,0.477777678
Brunei Dar.,Brunei Darussalam,Fat,1991,0.528860374
Bulgaria,Bulgaria,Fat,1991,0.380401942
Burkina Faso,Burkina Faso,Fat,1991,0.414864366
Burundi,Burundi,Fat,1991,0.364652236
Cambodia,Cambodia,Fat,1991,0.346363679
Cameroon,Cameroon,Fat,1991,0.50568382
Canada,Canada,Fat,1991,0.49981709
Cape Verde,Cape Verde,Fat,1991,0.445007974
C. Af. Rep,Central African Republic,Fat,1991,0.411346263
Chad,Chad,Fat,1991,0.329277765
Chile,Chile,Fat,1991,0.532512704
China,China,Fat,1991,0.565845599
Colombia,Colombia,Fat,1991,0.555941155
Comoros,Comoros,Fat,1991,0.38882741
Congo,Congo,Fat,1991,0.463289745
Costa Rica,Costa Rica,Fat,1991,0.525641413
Ivory Coast,C“te d'Ivoire,Fat,1991,0.47426676
Cuba,Cuba,Fat,1991,0.558891621
Cyprus,Cyprus,Fat,1991,0.563676055
Czech.,Czechoslovakia,Fat,1991,0.43013437
North Korea,Democratic People's Republic of Korea,Fat,1991,0.531080909
Denmark,Denmark,Fat,1991,0.550112446
Djibouti,Djibouti,Fat,1991,0.464979242
Dominica,Dominica,Fat,1991,0.468636606
Dom. Rep.,Dominican Republic,Fat,1991,0.631935322
Ecuador,Ecuador,Fat,1991,0.506158243
Egypt,Egypt,Fat,1991,0.485928208
El Salvador,El Salvador,Fat,1991,0.443443467
Ethiopia,Ethiopia PDR,Fat,1991,0.454961982
Fiji,Fiji,Fat,1991,0.506958034
Finland,Finland,Fat,1991,0.5570036
France,France,Fat,1991,0.557639719
Frch. Polyn.,French Polynesia,Fat,1991,0.596344938
Gabon,Gabon,Fat,1991,0.502618573
Gambia,Gambia,Fat,1991,0.432793669
Germany,Germany,Fat,1991,0.618966646
Ghana,Ghana,Fat,1991,0.491884874
Greece,Greece,Fat,1991,0.374798414
Grenada,Grenada,Fat,1991,0.436751087
Guatemala,Guatemala,Fat,1991,0.514056228
Guinea,Guinea,Fat,1991,0.459987115
Guinea-Biss.,Guinea-Bissau,Fat,1991,0.544322833
Guyana,Guyana,Fat,1991,0.370458694
Haiti,Haiti,Fat,1991,0.551298409
Honduras,Honduras,Fat,1991,0.440672811
Hungary,Hungary,Fat,1991,0.424131052
Iceland,Iceland,Fat,1991,0.530324838
India,India,Fat,1991,0.544304977
Indonesia,Indonesia,Fat,1991,0.570228601
Iran,Iran (Islamic Republic of),Fat,1991,0.48118871
Ireland,Ireland,Fat,1991,0.595765854
Israel,Israel,Fat,1991,0.580071805
Italy,Italy,Fat,1991,0.536056069
Jamaica,Jamaica,Fat,1991,0.545154483
Japan,Japan,Fat,1991,0.559873124
Jordan,Jordan,Fat,1991,0.58043941
Kenya,Kenya,Fat,1991,0.43968277
Kiribati,Kiribati,Fat,1991,0.293349602
Kuwait,Kuwait,Fat,1991,0.46819847
Laos,Lao People's Democratic Republic,Fat,1991,0.307353466
Lebanon,Lebanon,Fat,1991,0.532419928
Lesotho,Lesotho,Fat,1991,0.357508991
Liberia,Liberia,Fat,1991,0.40855072
Libya,Libya,Fat,1991,0.432693858
Madagascar,Madagascar,Fat,1991,0.440071572
Malawi,Malawi,Fat,1991,0.418438676
Malaysia,Malaysia,Fat,1991,0.545859473
Maldives,Maldives,Fat,1991,0.415743275
Mali,Mali,Fat,1991,0.38656186
Malta,Malta,Fat,1991,0.56955812
Mauritania,Mauritania,Fat,1991,0.55971972
Mauritius,Mauritius,Fat,1991,0.541630421
Mexico,Mexico,Fat,1991,0.622984337
Mongolia,Mongolia,Fat,1991,0.280600593
Morocco,Morocco,Fat,1991,0.522021699
Mozambique,Mozambique,Fat,1991,0.56743906
Myanmar,Myanmar,Fat,1991,0.450656536
Namibia,Namibia,Fat,1991,0.360130666
Nepal,Nepal,Fat,1991,0.538236068
Netherlands,Netherlands,Fat,1991,0.601219359
New Caledon.,New Caledonia,Fat,1991,0.60364357
New Zealand,New Zealand,Fat,1991,0.613355645
Nicaragua,Nicaragua,Fat,1991,0.575189701
Niger,Niger,Fat,1991,0.340327918
Nigeria,Nigeria,Fat,1991,0.474315077
Norway,Norway,Fat,1991,0.605530757
Pakistan,Pakistan,Fat,1991,0.555490236
Panama,Panama,Fat,1991,0.510186092
Paraguay,Paraguay,Fat,1991,0.599898256
Peru,Peru,Fat,1991,0.560701109
Philippines,Philippines,Fat,1991,0.472094587
Poland,Poland,Fat,1991,0.433758393
Portugal,Portugal,Fat,1991,0.558917941
South Korea,Republic of Korea,Fat,1991,0.611998814
Romania,Romania,Fat,1991,0.45652582
Rwanda,Rwanda,Fat,1991,0.413956812
St. Kitts,Saint Kitts and Nevis,Fat,1991,0.490489351
Saint Lucia,Saint Lucia,Fat,1991,0.410479084
St. Vincent,Saint Vincent and the Grenadines,Fat,1991,0.401052748
Samoa,Samoa,Fat,1991,0.287205993
Sao Tome,Sao Tome and Principe,Fat,1991,0.390770206
Saudi Arabia,Saudi Arabia,Fat,1991,0.513222708
Senegal,Senegal,Fat,1991,0.439818155
Seychelles,Seychelles,Fat,1991,0.571011633
Sierra Leone,Sierra Leone,Fat,1991,0.38186128
Solomon Isl.,Solomon Islands,Fat,1991,0.36736121
South Africa,South Africa,Fat,1991,0.494918307
Spain,Spain,Fat,1991,0.456961503
Sri Lanka,Sri Lanka,Fat,1991,0.322868666
Sudan,Sudan (former),Fat,1991,0.447559908
Suriname,Suriname,Fat,1991,0.522986181
Swaziland,Swaziland,Fat,1991,0.471959579
Sweden,Sweden,Fat,1991,0.614238807
Switzerland,Switzerland,Fat,1991,0.597723769
Syria,Syrian Arab Republic,Fat,1991,0.429153712
Thailand,Thailand,Fat,1991,0.548395958
Timor-Leste,Timor-Leste,Fat,1991,0.45483482
Togo,Togo,Fat,1991,0.532480079
Trin. & Tob.,Trinidad and Tobago,Fat,1991,0.526961526
Tunisia,Tunisia,Fat,1991,0.472033735
Turkey,Turkey,Fat,1991,0.542868485
Uganda,Uganda,Fat,1991,0.445628009
Un. Arab Em.,United Arab Emirates,Fat,1991,0.589866321
UK,United Kingdom,Fat,1991,0.625207074
Tanzania,United Republic of Tanzania,Fat,1991,0.527514996
USA,United States of America,Fat,1991,0.497845491
Uruguay,Uruguay,Fat,1991,0.478708
USSR,USSR,Fat,1991,0.438563762
Vanuatu,Vanuatu,Fat,1991,0.381588677
Venezuela,Venezuela (Bolivarian Republic of),Fat,1991,0.572716234
Vietnam,Viet Nam,Fat,1991,0.353020913
Yemen,Yemen,Fat,1991,0.4498243
Yugoslavia,Yugoslav SFR,Fat,1991,0.535463342
Zambia,Zambia,Fat,1991,0.444434689
Zimbabwe,Zimbabwe,Fat,1991,0.516080814
Albania,Albania,Fat,1992,0.436835326
Algeria,Algeria,Fat,1992,0.548581561
Angola,Angola,Fat,1992,0.606878647
Ant. & Barb.,Antigua and Barbuda,Fat,1992,0.446570194
Argentina,Argentina,Fat,1992,0.469722492
Australia,Australia,Fat,1992,0.597346713
Austria,Austria,Fat,1992,0.534806257
Bahamas,Bahamas,Fat,1992,0.36585329
Bangladesh,Bangladesh,Fat,1992,0.502086337
Barbados,Barbados,Fat,1992,0.585104494
Belg-Lux,Belgium-Luxembourg,Fat,1992,0.692756324
Belize,Belize,Fat,1992,0.541311737
Benin,Benin,Fat,1992,0.485418042
Bermuda,Bermuda,Fat,1992,0.30451636
Bolivia,Bolivia (Plurinational State of),Fat,1992,0.541913582
Botswana,Botswana,Fat,1992,0.532200991
Brazil,Brazil,Fat,1992,0.468709737
Brunei Dar.,Brunei Darussalam,Fat,1992,0.544729813
Bulgaria,Bulgaria,Fat,1992,0.36913784
Burkina Faso,Burkina Faso,Fat,1992,0.389196482
Burundi,Burundi,Fat,1992,0.34803669
Cambodia,Cambodia,Fat,1992,0.365334862
Cameroon,Cameroon,Fat,1992,0.521555787
Canada,Canada,Fat,1992,0.497226249
Cape Verde,Cape Verde,Fat,1992,0.476228015
C. Af. Rep,Central African Republic,Fat,1992,0.40598197
Chad,Chad,Fat,1992,0.321061298
Chile,Chile,Fat,1992,0.543678655
China,China,Fat,1992,0.558231594
Colombia,Colombia,Fat,1992,0.568418742
Comoros,Comoros,Fat,1992,0.379071988
Congo,Congo,Fat,1992,0.500813199
Costa Rica,Costa Rica,Fat,1992,0.5197919
Ivory Coast,C“te d'Ivoire,Fat,1992,0.49983882
Cuba,Cuba,Fat,1992,0.579075704
Cyprus,Cyprus,Fat,1992,0.590058111
Czech.,Czechoslovakia,Fat,1992,0.432759331
North Korea,Democratic People's Republic of Korea,Fat,1992,0.51354059
Denmark,Denmark,Fat,1992,0.614121814
Djibouti,Djibouti,Fat,1992,0.471303707
Dominica,Dominica,Fat,1992,0.483972584
Dom. Rep.,Dominican Republic,Fat,1992,0.608306047
Ecuador,Ecuador,Fat,1992,0.536450445
Egypt,Egypt,Fat,1992,0.487362989
El Salvador,El Salvador,Fat,1992,0.428896761
Ethiopia,Ethiopia PDR,Fat,1992,0.456894566
Fiji,Fiji,Fat,1992,0.520269391
Finland,Finland,Fat,1992,0.447076861
France,France,Fat,1992,0.561639872
Frch. Polyn.,French Polynesia,Fat,1992,0.607708195
Gabon,Gabon,Fat,1992,0.510081727
Gambia,Gambia,Fat,1992,0.523000781
Germany,Germany,Fat,1992,0.637416522
Ghana,Ghana,Fat,1992,0.492516697
Greece,Greece,Fat,1992,0.379802669
Grenada,Grenada,Fat,1992,0.451315837
Guatemala,Guatemala,Fat,1992,0.514691496
Guinea,Guinea,Fat,1992,0.473670688
Guinea-Biss.,Guinea-Bissau,Fat,1992,0.531750606
Guyana,Guyana,Fat,1992,0.385656314
Haiti,Haiti,Fat,1992,0.577319228
Honduras,Honduras,Fat,1992,0.445259787
Hungary,Hungary,Fat,1992,0.421186897
Iceland,Iceland,Fat,1992,0.5268826
India,India,Fat,1992,0.548171598
Indonesia,Indonesia,Fat,1992,0.579092814
Iran,Iran (Islamic Republic of),Fat,1992,0.471067168
Ireland,Ireland,Fat,1992,0.593291866
Israel,Israel,Fat,1992,0.601000451
Italy,Italy,Fat,1992,0.536966098
Jamaica,Jamaica,Fat,1992,0.541503458
Japan,Japan,Fat,1992,0.556911623
Jordan,Jordan,Fat,1992,0.567662573
Kenya,Kenya,Fat,1992,0.43295715
Kiribati,Kiribati,Fat,1992,0.287300343
Kuwait,Kuwait,Fat,1992,0.571408676
Laos,Lao People's Democratic Republic,Fat,1992,0.292931102
Lebanon,Lebanon,Fat,1992,0.528695795
Lesotho,Lesotho,Fat,1992,0.359638654
Liberia,Liberia,Fat,1992,0.41966955
Libya,Libya,Fat,1992,0.412550975
Madagascar,Madagascar,Fat,1992,0.43575586
Malawi,Malawi,Fat,1992,0.417421054
Malaysia,Malaysia,Fat,1992,0.552510945
Maldives,Maldives,Fat,1992,0.413995338
Mali,Mali,Fat,1992,0.398757358
Malta,Malta,Fat,1992,0.613186665
Mauritania,Mauritania,Fat,1992,0.570850792
Mauritius,Mauritius,Fat,1992,0.52105981
Mexico,Mexico,Fat,1992,0.620879351
Mongolia,Mongolia,Fat,1992,0.305125194
Morocco,Morocco,Fat,1992,0.560226162
Mozambique,Mozambique,Fat,1992,0.570678985
Myanmar,Myanmar,Fat,1992,0.462274424
Namibia,Namibia,Fat,1992,0.368990374
Nepal,Nepal,Fat,1992,0.54349732
Netherlands,Netherlands,Fat,1992,0.639797138
New Caledon.,New Caledonia,Fat,1992,0.609881695
New Zealand,New Zealand,Fat,1992,0.619292981
Nicaragua,Nicaragua,Fat,1992,0.583984072
Niger,Niger,Fat,1992,0.330068245
Nigeria,Nigeria,Fat,1992,0.462120867
Norway,Norway,Fat,1992,0.571064241
Pakistan,Pakistan,Fat,1992,0.54417624
Panama,Panama,Fat,1992,0.519087817
Paraguay,Paraguay,Fat,1992,0.613223305
Peru,Peru,Fat,1992,0.584099252
Philippines,Philippines,Fat,1992,0.489394577
Poland,Poland,Fat,1992,0.521050595
Portugal,Portugal,Fat,1992,0.576362906
South Korea,Republic of Korea,Fat,1992,0.622571946
Romania,Romania,Fat,1992,0.442074927
Rwanda,Rwanda,Fat,1992,0.42599454
St. Kitts,Saint Kitts and Nevis,Fat,1992,0.508969031
Saint Lucia,Saint Lucia,Fat,1992,0.387021681
St. Vincent,Saint Vincent and the Grenadines,Fat,1992,0.418668595
Samoa,Samoa,Fat,1992,0.286223854
Sao Tome,Sao Tome and Principe,Fat,1992,0.40995441
Saudi Arabia,Saudi Arabia,Fat,1992,0.532047372
Senegal,Senegal,Fat,1992,0.440242765
Seychelles,Seychelles,Fat,1992,0.55888941
Sierra Leone,Sierra Leone,Fat,1992,0.392628207
Solomon Isl.,Solomon Islands,Fat,1992,0.346100612
South Africa,South Africa,Fat,1992,0.505083003
Spain,Spain,Fat,1992,0.444126564
Sri Lanka,Sri Lanka,Fat,1992,0.320148552
Sudan,Sudan (former),Fat,1992,0.438355896
Suriname,Suriname,Fat,1992,0.527995913
Swaziland,Swaziland,Fat,1992,0.45934215
Sweden,Sweden,Fat,1992,0.645823609
Switzerland,Switzerland,Fat,1992,0.592773624
Syria,Syrian Arab Republic,Fat,1992,0.437950754
Thailand,Thailand,Fat,1992,0.555450902
Timor-Leste,Timor-Leste,Fat,1992,0.462959312
Togo,Togo,Fat,1992,0.533374659
Trin. & Tob.,Trinidad and Tobago,Fat,1992,0.51773799
Tunisia,Tunisia,Fat,1992,0.46231393
Turkey,Turkey,Fat,1992,0.539921103
Uganda,Uganda,Fat,1992,0.448966692
Un. Arab Em.,United Arab Emirates,Fat,1992,0.609715283
UK,United Kingdom,Fat,1992,0.583402794
Tanzania,United Republic of Tanzania,Fat,1992,0.529682173
USA,United States of America,Fat,1992,0.490088852
